"","X210","X4","X33","M287","X220","X9","X416","X29","X212","X218","X22","X43","X401","X24","X396","X217","X205","X391","X12","X211","X5","X403","M97","X34","X50","X45","M94","X21","X46","X7","X214","X215","X25","X399","X201","M288","X48","X392","M98","X203","X405","X32","X17","X42","X19","X8","X207","X417","X208","X411","M95","X404","X397","X30","M96","X20","X47","X27","X418","X393","M92","M286","X204","X412","X400","M93","X44","M292","X38","X18","X11","X395","X36","X14","X10","M293","X419","X15","X398","X2","X26","X41","X40","X216","X49","M294","X413","X415","X209","M91","X420","M99","X37","X206","X13","X402","X394","X23","X35","X3","X202","X219","X28","X39","X414","X213"
"bOtu588",0,0.00013226638449838,0,0,5.24383848977451e-05,0,0,0,0,0.00037832214130332,4.6935135642542e-05,9.28979516001672e-05,0.000273660205245154,0.000452529640691465,0.000811249323958897,0,0,4.46907400786557e-05,0,8.80010560126721e-05,4.39676398170946e-05,0.00060911938739993,0,0,4.13804518745345e-05,0,0,0.00113978669706098,0.000244001626677511,4.04040404040404e-05,0,0,0.00246970749401868,0,0.000112866817155756,0,7.45545366435548e-05,0,3.70617448669483e-05,0,0.00133008202172467,0,0.000110330624103564,0.000109785552221328,0,7.07939541963116e-05,0.000105741778576716,0.000668802140166849,3.48808817886916e-05,3.47838185676024e-05,0.000104000554669625,0.000647072846779961,0,3.39454835534132e-05,6.75652849565893e-05,6.74854906195168e-05,0,6.69792364367046e-05,0.000891206759968313,3.29207268896497e-05,6.5180550123843e-05,6.45473616265935e-05,0,0,0,0,0,0,0,3.1280302793331e-05,0,0,0,3.00833308263891e-05,0.000149044623960414,0,0.000974112229536264,0,0,2.87554635380722e-05,0,0.000227182370648038,2.81952237291003e-05,0,0.000222203705246785,0,0,0,0,5.26579079013191e-05,0.00123155936378167,0,0.000433562866615659,0,7.42758108442684e-05,0.000714250529530565,4.82928478292365e-05,2.39205836622414e-05,0,6.8903741473162e-05,9.05284598845762e-05,0,5.66497346904092e-05,0.000113092321031402,0,4.75631797571107e-05
"bOtu59",0.00165675860052626,0.000330665961245949,0.000984736582964057,0,0.000786575773466177,0,0,0.000896280436189812,0,4.7290267662915e-05,0.000422416220782878,0.000278693854800502,0.000410490307867731,0,9.01388137732107e-05,0.000805549339897069,0.000313157070639288,0.000268144440471934,0.000357015351660121,0.00022000264003168,0.000703482237073514,0,0.00038768037906526,0.00087543771885943,0.000289663163121741,0.000452321230313746,0.000779551142657859,0,0.000406669377795852,0.0023030303030303,0.000844696512610112,0.00063628410085103,0,0.000575175428505694,0.000300978179082017,0.000261682242990654,0.000335495414895996,0,3.70617448669483e-05,3.70507595405706e-05,0,0.0011402089156981,0.000367768747011879,0.000256166288516431,0.00107215610592902,0.00148667303812254,0.000352472595255719,3.52001126403604e-05,0.000488332345041683,0.0015304880169745,0.000104000554669625,3.4056465619998e-05,0.000169935084797607,0.00084863708883533,0.000135130569913179,0.0012147388311513,6.73491379310345e-05,0.000636302746148694,0,0,0.000195541650371529,0.000484105212199451,0.000770341839191141,9.60707080411183e-05,0.000413420257592622,9.51444610066284e-05,0.000532998902649318,0,0.000344126388237134,0.00137633332290657,0.000831562413378915,0,0.00176340032227661,0.0013838332180139,0.00271261215607953,0.000206843567165061,0,0.00038165697845106,0.000317478642345879,0.000661375661375661,0.000542098205369625,0.000198784574317033,0.00118419939662221,8.39184312847912e-05,0.00133322223148071,0,5.44855204729343e-05,0.000105705451758674,0.000290191526407429,0,0,0.000180995475113122,0.000459066564651875,0.000123980262342235,0.0014112404060411,0,0,0.00148307618705896,0.000692371970872627,0.00169962562300466,0.00117686997849949,0.000111313949864197,0.000434314632626471,0.00120631809100162,0.000104088961365647,0.00069759330310429
"bOtu594",0,0.00013226638449838,0.00147710487444609,5.74019861087194e-05,0.00214997378080755,5.03676840938854e-05,0,0.000348553502962705,0.000238015899462084,9.45805353258299e-05,4.6935135642542e-05,0.000139346927400251,0,0,0,0.00102931304542403,0.00080526103878674,0,0.000133880756872546,0.00127601531218375,0,0,0.000603058367434848,0.00100050025012506,0.000165521807498138,0.000657921789547268,0.000574406105116317,0,0.0010980073200488,0.000646464646464646,0.000241341860745746,0.00286327845382963,0,0,0.00195635816403311,0,0.00130470439126221,0,0.000963605366540657,0.000259355316783994,0,0.000919523319111373,0.00158140561215108,0.000146380736295104,0.00321646831778707,0.000955718381650207,0.000986923266716013,0,0.00585998814050019,3.47838185676024e-05,0,0,3.39870169595215e-05,0.000543127736854612,6.75652849565893e-05,0.00290187609663922,0.000235721982758621,0.00197588747488279,0,0,9.77708251857646e-05,3.22736808132968e-05,0.00128390306531857,0,0,0.000285433383019885,0.000438940272770027,0,0.000563115908024402,0.00772623478995277,0.000523576334349687,0,0.000577665622814752,0.00403116633073614,0.00324917280233702,0,0,0.00123304562268804,0,0,0.000399440782903934,0.000198784574317033,0.000620294922040206,0.000643374639850066,0.00194428242090937,0,0,0,0.000448477813538754,5.26579079013191e-05,0,0.000413703943115708,0.000357051772507014,0.000148776314810682,0.00294627383015598,0,0,0.000263126420284655,0.00128924435955593,0.000413422448838972,0.00201425823243182,0.000645620909212343,0.00132182714277621,0.00111207449014212,0,0.00212448869581761
"bOtu5952",0.000487281941331254,0,0,5.74019861087194e-05,0.00010487676979549,0,0,0.000149380072698302,9.52063597848336e-05,4.7290267662915e-05,0,0,0,4.52529640691465e-05,9.01388137732107e-05,4.47527411053927e-05,4.47367243770411e-05,0,0,0,0.000307773478719662,0.000130525583014271,8.61511953478355e-05,8.33750208437552e-05,0.000206902259372672,0.000205600559233521,4.10290075083084e-05,0.000162826671008711,0.000203334688897926,0.000202020202020202,0,0,0,0.000728555542773879,0,0,0.000111831804965332,0.000185370555740926,7.41234897338967e-05,7.41015190811412e-05,0,0,0.000220661248207127,0.000182975920368879,0.000607555126693113,7.07939541963116e-05,0,7.04002252807209e-05,0,0,6.93337031130833e-05,0.000102169396859994,0.000849675423988037,0.000169727417767066,6.75652849565893e-05,6.74854906195168e-05,3.36745689655172e-05,0.00043536503683858,3.30076577766042e-05,0.000131682907558599,0,9.68210424398903e-05,0,0.000224164985429276,0.000540626490698044,6.34296406710856e-05,0.000344881642890735,0,0.000469263256687001,0.000563045450279959,0.00021559025532046,0,0.000304034538323554,0.000120333323305556,2.98089247920827e-05,5.90981620471603e-05,2.95185524101898e-05,0.0001467911455581,0.000404063726622027,0,8.55944534794145e-05,0.000113591185324019,0.000112780894916401,0,8.33263894675444e-05,0,0.000871768327566949,0.000739938162310721,0,0,0,0.000206851971557854,7.65110941086457e-05,4.9592104936894e-05,0.000247586036147561,0.000123146643022511,0.000169024967402328,0.000430570505920344,0.000167124268831324,0.000114839569121937,9.05284598845762e-05,0,0.000283248673452046,0.000358125683266106,0.000260222403414118,3.17087865047405e-05
"bOtu6",0.00194912776532502,0.00019839957674757,0.020864106351551,0.000688823833304632,0,0.000151103052281656,0.000100050025012506,0.00224070109047453,0.00014280953967725,0,0.00680559466816859,0.00241534674160435,0.00291904218928164,0.00339397230518599,0.000225347034433027,0,4.47367243770411e-05,0.00102788702180908,0.00196358443413067,0,0.000131902919451284,0.00317612252001392,0.000516907172087013,0.00933800233450058,0.00248282711247207,0.00205600559233521,0,0.00130261336806969,0.00211468076453843,0.00096969696969697,0,0,0.00135062128579146,0.000651865485639787,0.000564334085778781,0.00265420560747664,0.000447327219861329,3.70741111481852e-05,0.000259432214068638,0.000259355316783994,0.00280795093475209,0.0126894218037369,0.00128719061454158,0.00128083144258216,0.00314499124405847,0.000460160702276026,0,0,6.97617635773832e-05,0,6.93337031130833e-05,0.00224772673091987,0.000135948067838086,0.00234223836518551,0.000202695854869768,0.0117087326224862,0.00124595905172414,0.00602813127930342,3.30076577766042e-05,0.000197524361337898,0.000293312475557294,0.00380829433596902,0.000577756379393356,3.20235693470394e-05,0.000604229607250755,0.00130030763375725,0.00225740711710299,0.00134648504775325,0.00284686375723448,0.0050361287497263,0.00181711786627244,0.00033753720580564,0.0056550424128181,0.00517433290213892,0.00235490505857454,0.0032799479936174,0.000118074209640759,0.00217250895425988,0.000432925421380743,2.87554635380722e-05,0.00604867471254529,0.00264099505878344,0.00400372176953224,0,0.00558286809432547,0.00370991233614554,2.72427602364672e-05,0,0,5.26579079013191e-05,0,0.000129282482223659,0.00328997704667177,0,0.00292151522654122,0.00187182897394217,0.000120732119573091,0.00392297572060758,0.00663722096215829,0.000321550793541423,0.000226321149711441,0,0.00196385746926752,0.00386398763523957,1.73481602276079e-05,0.00109395313441355
"bOtu60",0.00126693304746126,0.000462932345744329,0.00209256523879862,0.00183686355547902,0.000839014158363922,0.000402941472751083,0.0016008004002001,0.00074690036349151,0.000333222259246918,0.000236451338314575,0.00122031352670609,0.00051093873380092,0.000364880273660205,0.00660693275409539,0.00144222102037137,0.00107406578652942,0.000894734487540822,0.000580979621022524,0.00102641913602285,0.00118801425617107,0.00101125571579318,0.00156630699617125,0.00275683825113073,0.0011255627813907,0.000910369941239758,0.00078128212508738,0.000205145037541542,0.00842628022470081,0.00146400976006507,0.00254545454545455,0.00112626201681348,0.000874890638670166,0.00412904221656248,0.00299091222822961,0.000489089541008277,0.000411214953271028,0.00156564526951465,0.0012605197790383,0.00177896375361352,0.000333456835865135,0.00181038941845858,0.00194938943651611,0.0030524806001986,0.000585522945180414,0.00375254637075158,0.00237159746557644,0.000458214373832435,3.52001126403604e-05,0.000592974990407758,0.000486973459946433,0.000589336476461208,0.00126008922793992,0.00224314311932842,0.00200278352965138,0.00108104455930543,0.00232824942637333,0.000471443965517241,0.00144005358338915,0,0.000790097445351593,0.000782166601486116,0.00193642084879781,0.000417268496228535,0.000384282832164473,0.00251232310383209,0.000602581586375313,0.000909233422166484,0.000563644903710662,0.0011262318160488,0.00262754543463981,0.0024330900243309,6.13704010555709e-05,0.00221945212976194,0.0024969164585903,0.00321936387754494,0.00118196324094321,2.95185524101898e-05,0.00226058364159474,0.00167397829600554,0.000345065562456867,0.000770350081314731,0.00187425455784631,0.00169171342374602,0.000419592156423956,0.00211093519984446,0.000302289153315562,0.00076279728662108,0.000713511799371053,0.000606764100670079,0.000157973723703957,7.8610172156277e-05,0.0011376858435682,0.000841622035195103,0.000123980262342235,0.00420896261450854,0.000763509186739569,0.00103829622832858,0.00287047003946896,0.00212486570371255,0.00215898389949241,0.00083738825393233,0.000623358119239503,0.00130294389787941,0.00218645153994044,0.000364311364779765,0.00115737070742303
"bOtu606",0,0.000396799153495139,0.000307730182176268,0.000574019861087194,0,0,0.00165082541270635,0.000248966787830503,4.76031798924168e-05,0,9.3870271285084e-05,0.000139346927400251,0,0,0,0,0,0,8.92538379150304e-05,0,0,0,0,0.00016675004168751,8.27609037490689e-05,0.000328960894773634,0,4.07066677521778e-05,0.000650671004473363,0,0,0,3.85891795940418e-05,0,0,0,0.00111831804965332,0,3.70617448669483e-05,0,0,0.000367809327644549,0,0.000731903681475518,3.57385368643008e-05,0,0,0,0,0,0,0,0,6.78909671068264e-05,0,0,0.000202047413793103,0.000234427327528466,0,3.29207268896497e-05,0.000456263850866901,6.45473616265935e-05,0,0,0,0.000253718562684342,0.000156764383132152,9.39408172851104e-05,0.000125136868449867,0,0,0,0.00039524489982062,0,0,0,0,0,0,0,0.000285314844931382,0.000198784574317033,0.000112780894916401,0,0.000611060189428659,0.000192365824837176,0,0,0,5.26579079013191e-05,0,0,0.000433562866615659,0,0,0,0,0.000239205836622414,0.000143249373283992,0,0,0,0.000264365428555243,0.000490066724469409,0,0.000221961505533183
"bOtu607",0,0,0.00086164451009355,0.000287009930543597,0,0,0.000150075037518759,0.000149380072698302,0,0,0.000422416220782878,0.000232244879000418,4.56100342075257e-05,0.000271517784414879,0.000135208220659816,0,0,4.46907400786557e-05,8.92538379150304e-05,0,4.39676398170946e-05,0.000217542638357118,0,0.000833750208437552,0.000206902259372672,0.000164480447386817,4.10290075083084e-05,0.0003663600097696,0.000569337128914193,4.04040404040404e-05,0,0,0.000347302616346376,0.000421795314237509,3.76222723852521e-05,3.73831775700935e-05,0.000745545366435548,0.000259518778037297,3.70617448669483e-05,0,0.000184733614128427,0.000257466529351184,0.000257438122908315,0.000292761472590207,0.000214431221185805,0.000247778839687091,0,0,0,6.95676371352047e-05,0,0,0.000271896135676172,6.78909671068264e-05,3.37826424782946e-05,0.000134970981239034,0.000101023706896552,0.000133958472873409,0,0,6.5180550123843e-05,0.000258189446506374,0,0.000256188554776315,0.000477023374145333,0.000158574101677714,0.000156764383132152,3.13136057617035e-05,9.38526513374003e-05,0.000218962119553317,0.000153993039514614,0,0.000364841445988264,6.01666616527782e-05,0.000119235699168331,0.000177294486141481,0,0.00055780635312078,0.000288616947587162,0.000143777317690361,8.55944534794145e-05,0.00053955813028909,0.000112780894916401,0,0.00044440741049357,5.49616642391932e-05,0.000490369684256409,0.000369969081155361,2.63810478552208e-05,0,0,5.17129928894635e-05,0.000102014792144861,0,0.000173310225303293,2.46293286045022e-05,2.41464239146182e-05,0.000382729338595862,0.000286498746567984,6.8903741473162e-05,0,2.22627899728394e-05,5.66497346904092e-05,0.000113092321031402,3.46963204552157e-05,1.58543932523702e-05
"bOtu608",0,0,0.000246184145741014,5.74019861087194e-05,0,0,0,0.000348553502962705,0,0,0.00023467567821271,0.000371591806400669,0,0,0,0,0,0,4.46269189575152e-05,0,0,0,0.000344604781391342,0.000291812572953143,4.13804518745345e-05,0.000411201118467042,0,0,0.000325335502236682,0,0,0,3.85891795940418e-05,3.83450285670463e-05,0,0.00011214953271028,3.72772683217774e-05,0,0.000370617448669483,0,0,0.000441371193173459,7.35537494023758e-05,0.000292761472590207,7.14770737286015e-05,3.53969770981558e-05,0,0,0,0,0,0,6.79740339190429e-05,0.000543127736854612,3.37826424782946e-05,0,0,0.00110515740120563,0,0,6.5180550123843e-05,0.000193642084879781,0,0,6.36031165527111e-05,0,0.000595704655902179,0,0.00137650555294854,9.38409083799931e-05,3.07986079029228e-05,0,0.000425648353652975,0,2.98089247920827e-05,0,0,0,0,0,0,0.000170386777986028,0.000197366566103702,0,0.000166652778935089,0,0,0,0,0,0,0.000336134453781513,0.000204029584289722,0,2.47586036147561e-05,0,0,0.00121994976677431,0.000190999164378656,0,0,0,0.000188832448968031,5.6546160515701e-05,0,4.75631797571107e-05
"bOtu61",0,0,0,0,0,5.03676840938854e-05,0,0,0,0,0.000328545949497794,0,0.00031927023945268,0,0,0,4.47367243770411e-05,0,0.000758657622277758,4.40005280063361e-05,0,0,0.000301529183717424,0,0,0,0,0,0,0.000888888888888889,8.04472869152488e-05,0,0,3.83450285670463e-05,0.00018811136192626,0.00011214953271028,0,0,0.000370617448669483,0,0,0,0,0,3.57385368643008e-05,0.00084952745035574,3.52472595255719e-05,0,0.00020928529073215,0.0029218407596786,0,0,3.39870169595215e-05,0,0,6.74854906195168e-05,0,0.000200937709310114,0,0,0,0.000129094723253187,0.000128390306531857,0,6.36031165527111e-05,0,0,0,0,6.25606055866621e-05,0.000307986079029228,0,6.08069076647107e-05,0.000511416624048615,0.000119235699168331,0.000797825187636665,0,0.00049908989489754,2.88616947587162e-05,0.00115021854152289,8.55944534794145e-05,0,5.63904474582006e-05,0,0,0,0,0,2.63810478552208e-05,0,0,5.17129928894635e-05,0,4.9592104936894e-05,0.000247586036147561,0,0,0.000215285252960172,4.7749791094664e-05,0.000229679138243873,0.000248953264682585,0,0,5.6546160515701e-05,0,0
"bOtu611",0.000487281941331254,0,0.000184638109305761,0.00143504965271798,0,0,0,0.000199173430264403,0,4.7290267662915e-05,0.000140805406927626,0,0.000364880273660205,4.52529640691465e-05,0.00108166576527853,0,0,0.00093850554165177,0.000133880756872546,0,4.39676398170946e-05,0.000217542638357118,0,8.33750208437552e-05,0.000703467681867086,4.11201118467042e-05,0,0,8.13338755591704e-05,0,0,3.97677563031894e-05,0,0.0025691169139921,0,0,0.000111831804965332,0.000148296444592741,0,3.70507595405706e-05,0.000332520505431168,0.00014712373105782,0.000478099371115443,0.000109785552221328,0,0,0,7.04002252807209e-05,0,0.000139135274270409,6.93337031130833e-05,0.000136225862479992,0.00115555857662373,0.000203672901320479,0,0,3.36745689655172e-05,0,0.000132030631106417,6.58414537792995e-05,3.25902750619215e-05,0.000161368404066484,3.20975766329642e-05,0.000736542094981907,0.00209890284623947,9.51444610066284e-05,6.2705753252861e-05,0.000313136057617035,0,0,3.07986079029228e-05,0,3.04034538323554e-05,0.000210583315784724,0,0,0.000118074209640759,0.00041101520756268,0.00164511660124683,0.000402576489533011,2.85314844931382e-05,2.83977963310047e-05,8.45856711873009e-05,2.79728104282637e-05,5.55509263116962e-05,0.000632059138750721,0.00111695316969515,0.00121561269522476,0,0,0,2.58564964447317e-05,5.10073960724305e-05,0,7.42758108442684e-05,0.000123146643022511,0.000386342782633892,0.000430570505920344,0.000262623851020652,0.000229679138243873,0,2.22627899728394e-05,1.88832448968031e-05,1.88487201719003e-05,0.000260222403414118,0
"bOtu613",0.000194912776532502,0,0.000184638109305761,0.000114803972217439,5.24383848977451e-05,0.000201470736375541,0,0.000149380072698302,0.000190412719569667,0.00018916107065166,4.6935135642542e-05,0.000232244879000418,4.56100342075257e-05,0,0.000270416441319632,0,0.000134210173131123,4.46907400786557e-05,0,0.000528006336076033,0.000659514597256419,4.35085276714236e-05,0.0014645703209132,0.000208437552109388,0.000455184970619879,0.000123360335540113,0.000574406105116317,0,0.000813338755591704,0.000525252525252525,0.000281565504203371,7.95355126063787e-05,0,0.000230070171402278,0.000225733634311512,3.73831775700935e-05,0.000484604488183106,0.000444889333778223,0.0012230375806093,0.000333456835865135,0.000184733614128427,0.000110342798293365,0.00125041373984039,0.000219571104442655,0.00160823415889353,0.000672542564864961,0.000176236297627859,0,6.97617635773832e-05,0.000208702911405614,0.000624003328017749,3.4056465619998e-05,0.000509805254392822,0.000441291286194372,0.000709435492044188,0.000101228235929275,6.73491379310345e-05,0.000167448091091762,9.90229733298125e-05,0.000296286542006847,6.5180550123843e-05,0.000258189446506374,0.000385170919595571,0.00057642424824671,0.0002862140244872,0.000253718562684342,0.000250823013011444,0,0.000312842171124668,0.000469204541899966,0.000708367981767224,3.06852005277855e-05,0.000881700161138305,0.000721999939833338,0.000149044623960414,0,0.000147592762050949,0.0008807468733486,0.000404063726622027,8.62663906142167e-05,0.000256783360438244,0.000198784574317033,0.00121239462035131,0.000363646535567428,0.000361081021026026,0,0.000490369684256409,0.000290689992336355,0.000211048382841766,0.000131644769753298,0.000157220344312554,0.00121525533290239,0.000255036980362153,0.000123980262342235,0.000916068333745977,0.000172405300231516,0.000217317815231564,0.000215285252960172,0.00035812343320998,6.8903741473162e-05,0.000248953264682585,0.000111313949864197,0.000207715693864834,0.000716251366532212,0.000173481602276079,0.000206107112280813
"bOtu6139",0,0,0.00160019694731659,0,0.00424750917671736,0,0,0,9.52063597848336e-05,4.7290267662915e-05,0.000140805406927626,0.000603836685401087,0,9.05059281382931e-05,0.000360555255092843,4.47527411053927e-05,4.47367243770411e-05,0.000402216660707901,4.46269189575152e-05,8.80010560126721e-05,0,0.0031326139923425,4.30755976739177e-05,0.000750375187593797,0.000413804518745345,0.000246720671080225,0,0.000203533338760889,0.00142334282228548,8.08080808080808e-05,0.000482683721491493,0.000159071025212757,0.000231535077564251,0.000345105257103417,3.76222723852521e-05,0,0.000186386341608887,0.000148296444592741,3.70617448669483e-05,0,0.000258627059779798,0.000809180520818008,0,0.000951474785918173,0,0,0.000105741778576716,0,3.48808817886916e-05,0.000452189641378831,0,0.000510846984299969,0.00023790911871665,0.000984419023048983,0.0234789365224148,3.37427453097584e-05,0.000168372844827586,0.000401875418620228,0,0.000625493810903345,0,6.45473616265935e-05,0.000160487883164821,0,0.000477023374145333,0,0.000595704655902179,0,0.000844673862036603,0,6.15972158058456e-05,0.000276166804750069,0,6.01666616527782e-05,0,8.86472430707405e-05,0,0,0.000317478642345879,0,0.000199720391451967,0.000851933889930141,2.81952237291003e-05,0,0.000138877315779241,2.74808321195966e-05,0,0,0.00031657257426265,2.63289539506595e-05,0,0,5.10073960724305e-05,7.43881574053411e-05,7.42758108442684e-05,0.00022166395744052,0.000338049934804655,0.000287047003946896,0.000692371970872627,0,0.000226321149711441,4.45255799456788e-05,0.000283248673452046,3.76974403438007e-05,3.46963204552157e-05,0.000586612550337699
"bOtu618",0.000194912776532502,0,0.000246184145741014,0.000172205958326158,0,5.03676840938854e-05,0,0.00074690036349151,9.52063597848336e-05,0.000331031873640405,4.6935135642542e-05,0,0,9.05059281382931e-05,0.000180277627546421,4.47527411053927e-05,4.47367243770411e-05,0.00111726850196639,8.92538379150304e-05,0.000132001584019008,0.000439676398170946,0.000913679081099896,0.000172302390695671,0.000125062531265633,0.00124141355623603,0.000246720671080225,8.20580150166168e-05,0,0.000325335502236682,0.000242424242424242,0.000160894573830498,0,0.000115767538782125,0.000536830399938648,0.000150489089541008,0,0.000111831804965332,7.41482222963704e-05,0.000333555703802535,3.70507595405706e-05,0.000886721347816449,0,0.000183884373505939,0.000109785552221328,7.14770737286015e-05,0.000495557679374181,0.000140989038102288,0.00316801013763244,3.48808817886916e-05,0.000139135274270409,0.000138667406226167,0.00136225862479992,0.000747714373109472,0.000678909671068264,0.000101347927434884,0,6.73491379310345e-05,0.000167448091091762,0.00297068919989438,6.58414537792995e-05,0,0,3.20975766329642e-05,0.000128094277388158,0.000190809349658133,0.000253718562684342,0.000282175889637874,0,0.000907242296261536,0.000125121211173324,0.000123194431611691,6.13704010555709e-05,6.08069076647107e-05,0.000120333323305556,5.96178495841655e-05,0,0.00481152404286094,0.0016147026011391,0.000346340337104595,0.00215665976535542,0.000656224143342178,0.000198784574317033,0.000676685369498407,5.59456208565275e-05,0.000277754631558481,0,0.00108971040945869,5.28527258793372e-05,0.000237429430696987,0.000289618493457255,0.00154600005240678,0.000129282482223659,0.000178525886253507,0.000272756577152917,0.000247586036147561,0.000566474557903552,0,0.000287047003946896,0.000143249373283992,0,0.000135792689826864,8.90511598913576e-05,0.000132182714277621,0.000678553926188412,0.000294918723869334,0.000253670292037924
"bOtu6197",0,0,0.000553914327917282,0,5.24383848977451e-05,0,0,4.97933575661007e-05,0,0,0.000563221627710504,0.000185795903200334,0,0,0,0,0,0,4.46269189575152e-05,0,0,0,8.61511953478355e-05,0.000375187593796898,0,8.22402236934084e-05,0,4.07066677521778e-05,0.000122000813338756,0.000121212121212121,0,7.95355126063787e-05,0,0,0.000150489089541008,3.73831775700935e-05,0.000223663609930664,0,0,7.41015190811412e-05,0,0.000698837722524643,0,3.65951840737759e-05,0.00046460097923591,7.07939541963116e-05,3.52472595255719e-05,0,0.000174404408943458,0,0,0,0,3.39454835534132e-05,0,0.00155216628424889,3.36745689655172e-05,6.69792364367046e-05,0,3.29207268896497e-05,3.25902750619215e-05,0,6.41951532659284e-05,0,0,0,0.000125411506505722,0,9.38526513374003e-05,0.000406643936313304,6.15972158058456e-05,0,9.12103614970661e-05,9.02499924791673e-05,0.000596178495841655,0,0,0.0001467911455581,0,0,0.000114125937972553,5.67955926620094e-05,0.000507514027123805,0,0.000249979168402633,0,0,0,2.63810478552208e-05,0,0,0,2.55036980362153e-05,0,0.000247586036147561,0,0,0.00100466451381414,0.00023874895547332,0,0.000294217494624873,2.22627899728394e-05,9.44162244840153e-05,0.000113092321031402,0,7.92719662618512e-05
"bOtu6208",0,6.61331922491899e-05,0,0,0.000943890928159413,0.000100735368187771,0,0,0,0,0,0,0,0,0,0.00102931304542403,0.000134210173131123,0,4.46269189575152e-05,4.40005280063361e-05,0,0,0.000172302390695671,0,0,0,4.10290075083084e-05,0,0,0.000404040404040404,4.02236434576244e-05,0.000198838781515947,0,0,0.000639578630549285,0,0,0,0,0,0,0,0,0,3.57385368643008e-05,0.00042476372517787,3.52472595255719e-05,0,0.00108130733544944,0.000278270548540819,0,0,0,0,0,0.0012147388311513,0,0,0,0,0,0,6.41951532659284e-05,0,3.18015582763555e-05,0,0,0,0,0.000750727267039945,3.07986079029228e-05,0,0,0.000240666646611113,0.00146063731481205,0,0,5.871645822324e-05,0,0,0,0,0,2.79728104282637e-05,0,0,0,0,5.27620957104416e-05,0,0,2.58564964447317e-05,0,9.91842098737881e-05,7.42758108442684e-05,0,0,0,0,0,0.000927916713816906,2.22627899728394e-05,0,3.76974403438007e-05,0,0.000792719662618512
"bOtu6215",0,0,0,0,0,0,0,4.97933575661007e-05,0,0,0.000281610813855252,0,0,0,4.50694068866054e-05,0,0,0.000134072220235967,0,0,0,0.00169683257918552,0,0.00225112556278139,0,0,0,0,0.000162667751118341,0,0,0,0,0,3.76222723852521e-05,0,0.00100648624468799,0,0,0,0.000221680336954112,0.000735618655289098,0,0,0.000142954147457203,3.53969770981558e-05,0,0,0,0,0,0.00105575043421994,0.000169935084797607,0.000237618384873893,0,0.00084356863274396,0,0.000401875418620228,0,3.29207268896497e-05,0,0,0,3.20235693470394e-05,6.36031165527111e-05,0,0,0,0.000187705302674801,0,6.15972158058456e-05,6.13704010555709e-05,0.00039524489982062,0.000120333323305556,0.000208662473544579,2.95490810235802e-05,0,0.0001467911455581,0,0,0.000427972267397073,2.83977963310047e-05,0.000197366566103702,0,0.000111101852623392,0,2.72427602364672e-05,0,0,0,0,0,5.10073960724305e-05,0,0.000396137657836098,0.000591103886508054,0,2.39205836622414e-05,0.000787871553061955,2.29679138243873e-05,0,0,0.000358781653039258,0.000414671843781807,0,7.92719662618512e-05
"bOtu6235",0,0,0.000123092072870507,0.000516617874978474,0,0,0,9.95867151322014e-05,0,9.45805353258299e-05,0.000516286492067962,0.000232244879000418,0.000182440136830103,0.000859806317313784,4.50694068866054e-05,4.47527411053927e-05,4.47367243770411e-05,0.00031283518055059,0,0,0,0.000522102332057083,0.00038768037906526,0.000250125062531266,0.000331043614996276,0,0,0.000407066677521778,0.000203334688897926,0.000202020202020202,0.00036201279111862,0,3.85891795940418e-05,0.00126538594271253,3.76222723852521e-05,0,3.72772683217774e-05,0.000407815222630037,0,3.70507595405706e-05,0.000443360673908224,7.35618655289098e-05,0.000294214997609503,0,0.000178692684321504,7.07939541963116e-05,0,3.52001126403604e-05,3.48808817886916e-05,0.000104351455702807,0.000104000554669625,0.000408677587439975,0.000101961050878564,0.000644964187514851,0.000405391709739536,6.74854906195168e-05,0.000168372844827586,0.000167448091091762,0,0.000460890176455096,0.000260722200495372,0.000419557850572858,0.000160487883164821,0.000448329970858552,0.000159007791381778,0.000317148203355428,6.2705753252861e-05,0.000156568028808517,0.000125136868449867,9.38409083799931e-05,0,3.06852005277855e-05,0.000486455261317686,0,0,0.000206843567165061,0,2.935822911162e-05,0.000606095589933041,0.000201288244766506,0.000228251875945105,2.83977963310047e-05,0.000310147461020103,0,5.55509263116962e-05,0,0.00019069932165527,0.000317116355276023,0.000131905239276104,0,0,7.75694893341952e-05,0.000102014792144861,0.000173572367279129,0.000198068828918049,9.8517314418009e-05,0.000458782054377747,0.000550173424231551,0.000310373642115316,6.8903741473162e-05,4.52642299422881e-05,0,0.000207715693864834,0.000320428242922306,0.000225526082958902,0.000110980752766592
